玉川学園歯科クリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜17:00'], []]"
北村歯科医院,,"[['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], [], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜17:00'], []]"
矢木歯科医院,,"[['9:00〜12:00', '14:00〜19:00'], [], ['9:00〜12:00', '14:00〜18:00'], [], ['9:00〜12:00', '14:00〜19:00'], [], []]"
野田歯科医院,,"[['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜19:00'], [], ['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜19:00'], []]"
うえたに歯科医院,,"[['10:00〜13:00', '14:30〜21:30'], ['10:00〜13:00', '14:30〜21:30'], ['10:00〜13:00', '14:30〜21:30'], ['10:00〜13:00', '14:30〜17:00'], ['10:00〜13:00', '14:30〜21:30'], ['10:00〜13:00', '14:30〜17:00'], []]"
田中歯科医院,,"[['9:30〜13:00', '14:00〜18:00'], ['9:30〜13:00', '14:00〜18:00'], ['9:30〜13:00', '14:00〜18:00'], ['9:30〜13:00', '14:00〜18:00'], ['9:30〜13:00', '14:00〜18:00'], [], []]"
ヨシノ歯科クリニック,,"[['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜19:00'], [], []]"
もみじ歯科クリニック目白,,"[['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:00〜14:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:00〜14:00'], []]"
瓜生歯科医院,,"[['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], [], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], []]"
諸菱歯科医院,,"[['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], [], []]"
幸運堂歯科医院,,"[['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], [], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], []]"
すぎうら歯科,,"[['9:30〜13:00', '14:30〜20:30'], ['9:30〜13:00', '14:30〜20:30'], ['9:30〜13:00', '14:30〜20:30'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜14:00'], []]"
ひぐち歯科医院,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜17:00'], []]"
エルム歯科医院,,"[[], [], [], [], [], [], []]"
加部歯科医院,,"[['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜19:30'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜19:30'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜17:40'], []]"
山田歯科医院,,"[[], [], [], [], [], [], []]"
新大手町ビル歯科医院,,"[['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜18:00'], ['9:00〜13:00', '14:00〜19:00'], ['9:00〜13:00', '14:00〜18:00'], [], []]"
コミヤマ歯科クリニック,,"[['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00'], [], ['9:30〜13:00', '14:30〜18:00'], ['9:30〜13:00', '14:30〜18:00'], []]"
寺門歯科医院,,"[['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00'], []]"
中山歯科クリニック,,"[['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], [], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜17:00'], []]"
鶴見歯科,,"[['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜22:00'], [], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00'], []]"
アース歯科クリニック,,"[['9:30〜13:30', '15:30〜19:30'], ['9:30〜13:30', '15:30〜19:00'], ['9:30〜13:30', '15:30〜19:30'], ['9:30〜13:30', '15:30〜19:30'], ['9:30〜13:30', '15:30〜19:00'], ['9:00〜13:30'], ['9:00〜13:30']]"
高山歯科医院小豆沢診療所,,"[['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜17:00'], []]"
ヒロ歯科,,"[['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:00', '14:30〜19:30'], ['10:00〜13:30'], []]"
ジュン歯科クリニック,,"[[], [], [], [], [], [], []]"
八木歯科医院,,"[[], [], [], [], [], [], []]"
松島歯科,,"[['18:00〜21:00'], [], ['18:00〜21:00'], [], ['18:00〜21:00'], [], []]"
金沢歯科,,"[['10:00〜13:30', '15:00〜19:30'], ['10:00〜13:30', '15:00〜19:30'], ['10:00〜13:30', '15:00〜19:30'], [], ['10:00〜13:30', '15:00〜19:00'], ['10:00〜13:30', '15:00〜17:00'], []]"
ニトリ歯科クリニック,,"[['9:30〜12:00', '14:00〜19:00'], ['9:30〜12:00', '14:00〜19:00'], ['9:30〜12:00', '14:00〜19:00'], [], ['9:30〜12:00', '14:00〜19:00'], ['9:30〜12:00', '14:00〜19:00'], []]"
小林歯科,,"[['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜19:30'], ['9:30〜13:00', '14:30〜17:00'], []]"
瑞江デンタルクリニック,,"[['10:30〜12:00', '15:00〜19:00'], ['10:30〜12:00', '15:00〜19:00'], ['10:00〜12:00', '15:00〜17:00'], [], ['10:30〜12:00', '15:00〜19:00'], ['10:00〜12:00', '15:00〜17:00'], []]"
目黒歯科医院,,"[['10:00〜12:30', '14:00〜17:00'], ['10:00〜12:30', '14:00〜17:00'], [], ['10:00〜12:30', '14:00〜17:00'], ['10:00〜12:30', '14:00〜17:00'], ['10:00〜12:30'], []]"
日野歯科医院,,"[['10:00〜12:00', '16:00〜18:00'], ['10:00〜12:00', '16:00〜18:00'], [], ['10:00〜12:00', '16:00〜18:00'], ['10:00〜12:00'], [], []]"
高橋歯科医院,,"[['9:30〜13:00', '15:00〜17:00'], ['9:30〜13:00', '15:00〜17:00'], ['9:30〜13:00', '15:00〜17:00'], [], ['9:30〜13:00', '15:00〜17:00'], ['9:30〜13:00'], []]"
あべ歯科医院,,"[['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], [], []]"
田口歯科医院,,"[['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜12:00'], []]"
やまとむら歯科,,"[['09:30～12:30', '14:30～18:30'], ['09:30～12:30', '14:30～18:30'], [], ['09:30～12:30', '14:30～18:30'], ['09:30～12:30', '14:30～18:30'], ['09:30～12:30', '13:30～17:30'], []]"
アレスタ新宿デンタルオフィス,,"[['11:00〜19:00'], [], [], ['11:00〜19:00'], ['11:00〜19:00'], ['11:00〜19:00'], []]"
たにざわ歯科,,"[['9:30〜18:30'], ['9:30〜18:30'], ['9:30〜18:30'], ['9:30〜18:30'], ['9:30〜18:30'], ['9:30〜18:30'], ['9:30〜18:30']]"
野口歯科医院,,"[['09:00～12:30', '14:00～17:00'], ['09:00～12:30', '14:00～17:00'], ['09:00～12:30', '14:00～17:00'], [], ['09:00～12:30', '14:00～17:00'], ['09:00～12:30', '14:00～17:00'], []]"
昭和通り歯科,,"[['9:00〜13:00', '14:00〜22:00'], ['9:00〜13:00', '14:00〜22:00'], ['9:00〜13:00', '14:00〜22:00'], ['9:00〜13:00', '14:00〜22:00'], ['9:00〜13:00', '14:00〜22:00'], ['9:00〜13:00', '14:00〜22:00'], ['9:00〜13:00', '14:00〜22:00']]"
町田駅前クリスタル歯科,,"[['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜14:00']]"
矢吹歯科,,"[['09:30～12:00', '14:30～19:00'], ['09:30～12:00', '14:30～19:00'], ['09:30～12:00', '14:30～19:00'], [], ['09:30～12:00', '14:30～19:00'], ['09:30～12:00'], []]"
神保町ガーデン歯科,,"[['10:00～14:00', '15:30～19:00'], ['10:00～14:00', '15:30～19:00'], ['10:00～14:00', '15:30～19:00'], ['10:00～14:00', '15:30～19:00'], ['10:00～14:00', '15:30～19:00'], [], []]"
東京都立心身障害者口腔保健センター,,"[['9:00〜12:00', '13:00〜16:30'], ['9:00〜12:00', '13:00〜16:30'], ['9:00〜12:00', '13:00〜16:30'], ['9:00〜12:00', '13:00〜16:30'], ['9:00〜12:00', '13:00〜16:30'], ['9:00〜12:00'], []]"
ヒロカズデンタルクリニック,,"[['09:30～13:00', '14:00～19:00'], ['09:30～13:00', '14:00～19:00'], ['09:30～13:00', '14:00～19:00'], ['09:30～13:00', '14:00～19:00'], ['09:30～13:00', '14:00～19:00'], [], []]"
山崎歯科医院,,"[['09:00～13:00', '14:30～19:00'], [], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00'], ['09:00～13:00', '14:30～19:00'], ['09:00～13:00'], []]"
中原歯科医院,,"[[], ['9:00〜13:00', '14:30〜19:00'], ['9:00〜13:00', '14:30〜19:00'], ['9:00〜13:00', '14:30〜19:00'], ['9:00〜13:00', '14:30〜19:00'], ['9:00〜13:00', '14:30〜19:00'], []]"
やぎ歯科医院,,"[['9:00〜19:00'], ['9:00〜19:00'], ['9:00〜19:00'], [], ['9:00〜19:00'], ['8:30〜12:00'], []]"
太陽歯科診療所,,"[['10:00～14:00', '16:00～20:00'], ['10:00～14:00', '16:00～20:00'], ['10:00～14:00', '16:00～20:00'], [], ['10:00～14:00', '16:00～20:00'], ['09:00～13:30', '14:30～17:30'], []]"
長谷川歯科クリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], [], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜18:00'], []]"
うが歯科医院,,"[['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00', '14:30〜18:00'], [], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00'], []]"
荻野歯科三ツ原診療所,,"[['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜17:00'], []]"
久保寺歯科医院,,"[['10:30〜13:00', '14:30〜20:45'], ['10:30〜13:00', '14:30〜20:45'], ['10:30〜13:00', '14:30〜20:45'], [], ['10:30〜13:00', '14:30〜20:45'], ['10:30〜13:00', '14:30〜20:45'], []]"
デント歯科医院　,,"[['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00'], []]"
柚木歯科クリニック,,"[['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], [], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:00〜15:00'], ['9:00〜14:00']]"
山下歯科医院,,"[['9:00〜12:00', '14:00〜20:00'], ['9:00〜12:00', '14:00〜20:00'], ['9:00〜12:00', '14:00〜20:00'], [], ['9:00〜12:00', '14:00〜20:00'], ['9:00〜12:00', '14:00〜16:00'], ['9:00〜13:00']]"
ファミリーデンタルクリニック,,"[['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], [], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜14:30'], ['10:00〜14:30']]"
バーデン歯科クリニック福生,,"[['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜18:00']]"
中川歯科医院,,"[['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜17:00'], []]"
宇梶歯科医院本院,,"[['9:00〜19:00'], ['9:00〜18:30'], ['9:00〜19:00'], ['9:00〜19:00'], ['9:00〜19:00'], ['9:00〜18:30'], []]"
谷歯科医院,,"[['9:30〜12:00', '15:00〜18:00'], ['9:30〜12:00', '15:00〜18:00'], [], ['9:30〜12:00', '15:00〜17:00'], ['9:30〜12:00', '15:00〜17:00'], ['9:30〜12:00'], []]"
せきね歯科クリニック,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], []]"
小野歯科医院,,"[['9:00〜13:00', '14:30〜19:00'], [], ['9:00〜13:00', '14:30〜18:00'], [], ['9:00〜13:00', '14:30〜18:00'], ['9:00〜13:00'], []]"
ふない歯科,,"[['10:00〜13:00', '15:00〜20:00'], [], ['10:00〜13:00', '15:00〜21:00'], ['10:00〜13:00', '15:00〜21:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜14:00'], []]"
オヤマ歯科クリニック,,"[['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00', '14:30〜20:00'], ['10:00〜13:00', '14:30〜20:00'], []]"
うちだ歯科医院,,"[['10:00〜12:30', '13:30〜18:00'], ['10:00〜12:30', '13:30〜20:00'], ['10:00〜12:30', '13:30〜18:00'], [], ['10:00〜12:30', '13:30〜18:00'], ['10:00〜12:30', '13:30〜17:00'], []]"
岡山歯科・あゆみ矯正歯科,,"[['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜20:00'], ['9:30〜13:00', '15:00〜17:00']]"
あざみデンタルクリニック,,"[[], [], [], [], [], [], []]"
東京都立東部療育センター,,"[[], [], [], [], [], [], []]"
緒方歯科医院,,"[['10:00〜13:00', '15:30〜18:00'], ['10:00〜13:00', '15:30〜18:00'], ['10:00〜13:00', '15:30〜18:00'], [], ['10:00〜13:00', '15:30〜18:00'], ['10:00〜13:00'], []]"
かとう歯科医院,,"[['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00'], ['10:00〜13:00', '15:00〜19:00'], [], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜18:00'], []]"
大内歯科医院,,"[['9:00〜12:15', '13:30〜20:00'], ['9:00〜12:15', '13:30〜20:00'], ['9:00〜12:15', '13:30〜20:00'], ['9:00〜12:15', '13:30〜20:00'], ['9:00〜12:15', '13:30〜20:00'], ['9:00〜12:15'], []]"
まつもと歯科医院,,"[['8:00〜12:00', '14:00〜18:00'], ['8:00〜12:00', '14:00〜18:00'], ['8:00〜12:00', '14:00〜18:00'], [], ['8:00〜12:00', '14:00〜18:00'], ['8:00〜12:00', '14:00〜18:00'], []]"
ちの歯科医院,,"[['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:00〜13:00', '15:00〜17:00'], []]"
日本橋人形町歯科,,"[['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜14:00'], []]"
いとう歯科クリニック,,"[[], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜17:00'], []]"
照屋歯科,,"[['9:00〜13:00', '15:00〜19:30'], ['9:00〜13:00', '15:00〜19:30'], ['9:00〜13:00', '15:00〜19:30'], ['9:00〜13:00'], ['9:00〜13:00', '15:00〜19:30'], ['9:00〜14:30'], []]"
池尻小林歯科医院,,"[['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], [], ['10:00〜13:00', '15:00〜18:00'], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], []]"
豪徳寺デンタルクリニック,,"[['11:00〜13:30', '15:00〜21:00'], ['11:00〜13:30', '15:00〜21:00'], ['11:00〜13:30', '15:00〜18:00'], [], ['11:00〜13:30', '15:00〜21:00'], ['15:00〜18:00', '10:00〜13:30'], []]"
スーパースマイルデンタルクリニック,,"[[], ['9:30〜13:00', '14:00〜19:00'], ['9:30〜13:00', '14:00〜17:00'], ['9:30〜13:00', '14:00〜19:00'], [], ['9:00〜13:00'], ['9:00〜13:00']]"
金子歯科医院,,"[['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00', '14:00〜19:00'], ['9:00〜12:00'], []]"
柿の木坂ファミリー歯科,,"[['10:00〜13:30', '15:00〜19:30'], ['10:00〜13:30', '15:00〜19:30'], [], ['10:00〜13:30', '15:00〜19:30'], [], ['10:00〜13:30', '15:00〜17:00'], ['10:00〜13:30']]"
たかえす歯科,,"[['9:00〜12:30', '15:00〜20:00'], ['15:00〜20:00', '8:00〜12:30'], [], ['15:00〜20:00', '8:00〜12:30'], ['9:00〜12:30', '15:00〜20:00'], ['8:00〜12:30', '15:00〜18:00'], []]"
大坪歯科医院,,"[['9:30〜12:00', '14:30〜18:00'], ['9:30〜12:00', '14:30〜18:00'], ['9:30〜12:00', '14:30〜18:00'], [], ['9:30〜12:00', '14:30〜18:00'], ['9:30〜12:00'], []]"
林歯科医院,,"[['9:15〜13:00', '14:00〜18:00'], ['9:15〜13:00', '14:00〜18:00'], ['9:15〜13:00', '14:00〜18:00'], ['9:15〜13:00', '14:00〜18:00'], ['9:15〜13:00', '14:00〜18:00'], [], []]"
クレア歯科クリニック,,"[['10:00〜20:00'], [], ['10:00〜20:00'], ['10:00〜20:00'], ['10:00〜20:00'], ['10:00〜20:00'], ['10:00〜18:00']]"
山岸歯科医院,,"[['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00', '15:00〜19:00'], ['9:30〜13:00'], []]"
成子坂歯科イムラクリニック,,"[['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], [], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜16:00'], []]"
コータロー歯科,,"[['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜20:00'], [], ['9:00〜13:00', '15:00〜20:00'], ['9:00〜13:00', '15:00〜17:00'], []]"
ともデンタルクリニック,,"[['9:30〜13:00', '14:30〜20:00'], ['9:30〜13:00', '14:30〜20:00'], [], ['9:30〜13:00', '14:30〜20:00'], ['9:30〜13:00', '14:30〜20:00'], ['9:30〜13:00', '14:30〜18:00'], ['9:30〜14:00']]"
足立歯科医院,,"[['9:30〜12:00', '14:30〜18:30'], ['9:30〜12:00', '14:30〜18:30'], ['9:30〜12:00', '14:30〜18:30'], ['9:30〜12:00'], ['9:30〜12:00', '14:30〜18:30'], ['9:30〜12:00'], []]"
中嶋歯科医院,,"[['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], [], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜18:00'], []]"
吾妻歯科医院,,"[['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜19:00'], [], ['10:00〜13:00', '14:30〜16:30'], []]"
今村歯科医院,,"[['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], [], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜13:00', '15:00〜19:00'], ['10:00〜15:00'], []]"
あいがせ歯科,,"[['8:30〜13:00', '14:30〜18:30'], ['8:30〜13:00', '14:30〜18:30'], ['8:30〜13:00', '14:30〜18:30'], ['8:30〜13:00', '14:30〜18:30'], ['8:30〜13:00', '14:30〜18:30'], ['9:00〜13:00', '14:30〜17:00'], []]"
きたしろ歯科医院,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜14:00'], []]"
中島歯科医院,,"[['9:30〜14:00', '15:00〜21:00'], ['9:30〜14:00', '15:00〜19:00'], ['9:30〜14:00', '15:00〜19:00'], [], ['9:30〜14:00', '15:00〜21:00'], ['9:30〜14:00', '15:00〜19:00'], []]"
よしひら歯科クリニック,,"[['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜14:00'], []]"
梶原歯科医院,,"[[], [], [], [], [], [], []]"
三井歯科クリニック,,"[['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜18:00'], ['10:00〜19:00'], ['10:00〜19:00'], ['10:00〜14:00'], []]"
八重洲南口歯科,,"[['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜20:00'], ['10:00〜13:00', '14:00〜17:00'], []]"
新東京ビル歯科クリニック,,"[['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], ['9:30〜13:00', '14:00〜18:30'], [], []]"
市ケ谷・九段北歯科口腔外科クリニック顎関節研究所,,"[['9:30〜17:30'], [], ['9:30〜17:30'], ['9:30〜17:30'], ['9:30〜17:30'], ['9:30〜17:30'], ['9:30〜17:30']]"
堀歯科医院,,"[['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜18:00'], ['10:00〜13:00', '14:00〜17:00'], []]"
清遠歯科医院,,"[['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], ['10:00〜13:00', '14:00〜18:30'], [], []]"
野間歯科クリニック,,"[['10:00〜13:00', '14:30〜17:00'], ['10:00〜13:00', '14:30〜19:00'], [], ['10:00〜13:00', '14:30〜19:00'], ['10:00〜13:00', '14:30〜17:00'], ['10:00〜14:00'], []]"
高林歯科医院,,"[['12:00〜15:00', '16:30〜21:00'], ['12:00〜15:00', '16:30〜21:00'], ['12:00〜15:00', '16:30〜21:00'], [], ['12:00〜15:00', '16:30〜21:00'], ['12:00〜15:00', '16:30〜21:00'], []]"
あべ歯科クリニック,,"[['10:00〜13:00', '15:00〜18:00'], ['10:00〜13:00', '15:00〜18:00'], [], ['10:00〜13:00', '15:00〜18:00'], ['10:00〜13:00', '15:00〜18:00'], ['10:00〜13:00', '15:00〜17:00'], []]"
中村歯科医院,,"[['9:00〜12:00', '14:30〜19:00'], ['9:00〜12:00', '14:30〜19:00'], ['9:00〜12:00', '14:30〜19:00'], ['9:00〜12:00'], ['9:00〜12:00', '14:30〜19:00'], ['9:00〜12:00'], []]"
さいとう歯科医院,,"[['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], ['9:30〜19:00'], [], []]"
金子歯科医院,,"[['9:30〜12:30', '14:30〜20:00'], ['9:30〜12:30', '14:30〜20:00'], ['9:30〜12:30', '14:30〜20:00'], ['9:30〜12:30', '14:30〜20:00'], ['9:30〜12:30', '14:30〜20:00'], ['9:00〜12:30', '14:30〜16:30'], ['9:00〜12:30']]"
会田歯科医院,,"[['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00', '14:30〜18:00'], [], ['10:00〜13:00', '14:30〜18:00'], ['10:00〜13:00'], []]"
あきしげ歯科医院,,"[['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00', '15:00〜20:00'], ['10:00〜13:00'], []]"
田中歯科クリニック,,"[['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], ['9:30〜12:30', '14:00〜19:00'], [], []]"
鶴川駅前歯科診療所,,"[['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜19:00'], ['9:30〜13:00', '14:30〜17:00'], []]"
